,location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
2606,КРАГУЈЕВАЦ,2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,29,0,0,0,0,1,0,51
2607,КРАГУЈЕВАЦ,2016-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,4,0,49
2608,КРАГУЈЕВАЦ,2016-07-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,27,0,0,0,0,4,0,43
2609,КРАГУЈЕВАЦ,2016-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,0,0,0,0,2,0,8
2610,КРАГУЈЕВАЦ,2016-07-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,11,0,0,0,0,1,0,1
2611,КРАГУЈЕВАЦ,2016-07-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0,16,0,0,0,0,1,0,6
2612,КРАГУЈЕВАЦ,2016-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,1,0,7
2613,КРАГУЈЕВАЦ,2016-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,1,0,3
2614,КРАГУЈЕВАЦ,2016-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,21,0,0,0,0,1,0,19
2615,КРАГУЈЕВАЦ,2016-07-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,28,0,0,0,0,2,0,14
2616,КРАГУЈЕВАЦ,2016-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,5
2617,КРАГУЈЕВАЦ,2016-07-12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,17,0,0,0,0,6,0,14
2618,КРАГУЈЕВАЦ,2016-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,0,0,0,0,1,0,2
2619,КРАГУЈЕВАЦ,2016-07-14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,9,0,16,0,0,0,0,3,0,8
2620,КРАГУЈЕВАЦ,2016-07-15,0,0,4,0,0,1,0,0,0,0,5,0,0,0,0,1,12,0,20,0,0,0,0,1,0,4
2621,КРАГУЈЕВАЦ,2016-07-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,12,0,0,0,0,1,0,2
2622,КРАГУЈЕВАЦ,2016-07-17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,0,2,0,1
2623,КРАГУЈЕВАЦ,2016-07-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,25,0,0,0,0,1,0,10
2624,КРАГУЈЕВАЦ,2016-07-19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,12,0,0,1,0,0,0,1
2625,КРАГУЈЕВАЦ,2016-07-20,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,15,0,0,1,0,0,0,2
2626,КРАГУЈЕВАЦ,2016-07-21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,8,0,0,1,0,1,0,3
2627,КРАГУЈЕВАЦ,2016-07-22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,0,15,0,0,0,0,1,0,3
2628,КРАГУЈЕВАЦ,2016-07-23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,14,0,0,1,0,0,0,1
2629,КРАГУЈЕВАЦ,2016-07-24,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,6,0,0,14,0,0,0,1
2630,КРАГУЈЕВАЦ,2016-07-25,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0
2631,КРАГУЈЕВАЦ,2016-07-26,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
2632,КРАГУЈЕВАЦ,2016-07-27,0,0,1,5,0,1,0,0,4,0,1,0,0,0,0,0,4,0,8,0,0,0,0,0,0,1
2633,КРАГУЈЕВАЦ,2016-07-28,0,0,0,7,0,1,0,0,3,0,1,0,0,0,0,0,2,0,8,0,0,1,0,0,0,2
2634,КРАГУЈЕВАЦ,2016-07-29,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,1
2635,КРАГУЈЕВАЦ,2016-07-30,0,0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,1,0,16,0,0,2,0,0,0,1
2636,КРАГУЈЕВАЦ,2016-07-31,0,0,0,22,0,1,0,0,2,0,1,0,0,0,0,0,1,0,16,0,0,1,0,0,0,0
2637,КРАГУЈЕВАЦ,2016-08-01,0,0,7,13,0,1,0,0,1,0,0,0,0,0,0,1,1,0,14,0,0,3,0,0,0,0
2638,КРАГУЈЕВАЦ,2016-08-02,0,0,12,23,0,1,0,0,1,0,0,0,0,0,0,1,1,0,10,0,0,3,0,0,0,0
2639,КРАГУЈЕВАЦ,2016-08-03,0,0,12,32,0,3,0,0,3,0,0,0,0,0,0,0,5,0,19,0,0,1,0,0,0,0
2640,КРАГУЈЕВАЦ,2016-08-04,0,0,3,10,0,0,0,0,2,0,2,0,0,0,0,0,1,0,11,0,0,2,0,0,0,0
2641,КРАГУЈЕВАЦ,2016-08-05,0,0,4,17,0,1,0,0,6,0,0,0,0,0,0,1,2,0,14,0,0,4,0,0,0,0
2642,КРАГУЈЕВАЦ,2016-08-06,0,0,22,23,0,2,0,0,1,0,0,0,0,0,0,1,5,0,13,0,0,1,0,0,0,0
2643,КРАГУЈЕВАЦ,2016-08-07,0,0,54,32,0,1,0,0,8,0,0,0,0,0,0,0,5,0,27,0,0,3,0,0,0,0
2644,КРАГУЈЕВАЦ,2016-08-08,0,0,14,19,0,0,0,0,3,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0
2645,КРАГУЈЕВАЦ,2016-08-09,0,0,3,8,0,2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0
2646,КРАГУЈЕВАЦ,2016-08-10,0,0,3,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0
2647,КРАГУЈЕВАЦ,2016-08-11,0,0,32,15,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
2648,КРАГУЈЕВАЦ,2016-08-12,0,0,17,17,0,4,0,0,6,0,1,0,0,0,0,0,2,0,14,0,0,6,0,0,0,0
2649,КРАГУЈЕВАЦ,2016-08-13,0,0,20,23,0,4,0,0,6,0,1,0,0,0,0,0,3,0,16,0,0,3,0,0,0,0
2650,КРАГУЈЕВАЦ,2016-08-14,0,0,23,41,0,3,0,0,6,0,1,0,0,0,0,0,4,0,25,0,0,1,0,0,0,0
2651,КРАГУЈЕВАЦ,2016-08-15,0,0,13,15,0,4,0,0,0,0,1,0,0,0,0,0,3,0,10,0,0,3,0,0,0,1
2652,КРАГУЈЕВАЦ,2016-08-16,0,0,25,29,0,8,0,0,0,0,1,0,0,0,0,0,2,0,10,0,0,3,0,0,0,1
2653,КРАГУЈЕВАЦ,2016-08-17,0,0,16,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,1,0,0,0,0
2654,КРАГУЈЕВАЦ,2016-08-18,0,0,19,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0
2655,КРАГУЈЕВАЦ,2016-08-19,0,0,11,5,0,1,0,0,3,0,0,0,0,0,0,0,2,0,14,0,0,1,0,0,0,0
2656,КРАГУЈЕВАЦ,2016-08-20,0,0,9,2,0,1,0,0,3,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0
2657,КРАГУЈЕВАЦ,2016-08-21,0,0,25,5,0,0,0,0,4,0,0,0,0,0,0,0,6,0,12,0,0,1,0,0,0,0
2658,КРАГУЈЕВАЦ,2016-08-22,0,0,506,1,0,2,0,0,2,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0
2659,КРАГУЈЕВАЦ,2016-08-23,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
2660,КРАГУЈЕВАЦ,2016-08-24,0,0,222,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,21,0,0,3,0,0,0,0
2661,КРАГУЈЕВАЦ,2016-08-25,0,0,157,1,0,0,0,0,3,0,0,0,0,0,0,0,5,0,16,0,0,2,0,0,0,0
2662,КРАГУЈЕВАЦ,2016-08-26,0,0,22,2,0,2,0,0,3,0,0,0,0,0,0,1,2,0,9,0,0,4,0,0,0,0
2663,КРАГУЈЕВАЦ,2016-08-27,0,0,64,3,0,1,0,0,2,0,0,0,0,0,0,0,4,0,18,0,0,1,0,0,0,0
2664,КРАГУЈЕВАЦ,2016-08-28,0,0,71,1,0,1,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,2,0,0,0,0
2665,КРАГУЈЕВАЦ,2016-08-29,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
2666,КРАГУЈЕВАЦ,2016-08-30,0,0,72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
2667,КРАГУЈЕВАЦ,2016-08-31,0,0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2
2668,КРАГУЈЕВАЦ,2016-09-01,0,0,201,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1
2669,КРАГУЈЕВАЦ,2016-09-02,0,0,99,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
2670,КРАГУЈЕВАЦ,2016-09-03,0,0,106,0,0,3,0,0,4,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,4
2671,КРАГУЈЕВАЦ,2016-09-04,0,0,138,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
2672,КРАГУЈЕВАЦ,2016-09-05,0,0,36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2673,КРАГУЈЕВАЦ,2016-09-06,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2674,КРАГУЈЕВАЦ,2016-09-07,0,0,24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
2675,КРАГУЈЕВАЦ,2016-09-08,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11
2676,КРАГУЈЕВАЦ,2016-09-09,0,0,87,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,1
2677,КРАГУЈЕВАЦ,2016-09-10,0,0,103,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,2
2678,КРАГУЈЕВАЦ,2016-09-11,0,0,98,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,4,0,0,0,3
2679,КРАГУЈЕВАЦ,2016-09-12,0,0,42,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2680,КРАГУЈЕВАЦ,2016-09-13,0,0,20,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2681,КРАГУЈЕВАЦ,2016-09-14,0,0,84,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2682,КРАГУЈЕВАЦ,2016-09-15,0,0,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
2683,КРАГУЈЕВАЦ,2016-09-16,0,0,60,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2684,КРАГУЈЕВАЦ,2016-09-17,0,0,59,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5
2685,КРАГУЈЕВАЦ,2016-09-18,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2686,КРАГУЈЕВАЦ,2016-09-19,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,КРАГУЈЕВАЦ,2016-09-20,0,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,КРАГУЈЕВАЦ,2016-09-21,0,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2689,КРАГУЈЕВАЦ,2016-09-22,0,0,3,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
2690,КРАГУЈЕВАЦ,2016-09-23,0,0,18,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2691,КРАГУЈЕВАЦ,2016-09-24,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
2692,КРАГУЈЕВАЦ,2016-09-25,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2693,КРАГУЈЕВАЦ,2016-09-26,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,КРАГУЈЕВАЦ,2016-09-27,0,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,КРАГУЈЕВАЦ,2016-09-28,0,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2696,КРАГУЈЕВАЦ,2016-09-29,0,0,3,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2697,КРАГУЈЕВАЦ,2016-09-30,0,0,18,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2698,КРАГУЈЕВАЦ,2016-10-01,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2699,КРАГУЈЕВАЦ,2016-10-02,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2700,КРАГУЈЕВАЦ,2016-10-03,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2701,КРАГУЈЕВАЦ,2016-10-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2702,КРАГУЈЕВАЦ,2016-10-05,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2703,КРАГУЈЕВАЦ,2016-10-06,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2704,КРАГУЈЕВАЦ,2016-10-07,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2705,КРАГУЈЕВАЦ,2016-10-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2706,КРАГУЈЕВАЦ,2016-10-09,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2707,КРАГУЈЕВАЦ,2016-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2708,КРАГУЈЕВАЦ,2016-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,КРАГУЈЕВАЦ,2016-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,КРАГУЈЕВАЦ,2016-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,КРАГУЈЕВАЦ,2016-10-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2712,КРАГУЈЕВАЦ,2016-10-15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2713,КРАГУЈЕВАЦ,2016-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,КРАГУЈЕВАЦ,2016-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,КРАГУЈЕВАЦ,2016-10-18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2716,КРАГУЈЕВАЦ,2016-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,КРАГУЈЕВАЦ,2016-10-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2718,КРАГУЈЕВАЦ,2016-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,КРАГУЈЕВАЦ,2016-10-22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,КРАГУЈЕВАЦ,2016-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,КРАГУЈЕВАЦ,2016-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,КРАГУЈЕВАЦ,2016-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,КРАГУЈЕВАЦ,2016-10-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2724,КРАГУЈЕВАЦ,2016-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,КРАГУЈЕВАЦ,2016-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,КРАГУЈЕВАЦ,2016-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,КРАГУЈЕВАЦ,2016-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2728,КРАЉЕВО,2016-02-01,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2729,КРАЉЕВО,2016-02-02,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2730,КРАЉЕВО,2016-02-03,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,КРАЉЕВО,2016-02-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,КРАЉЕВО,2016-02-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,КРАЉЕВО,2016-02-06,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,КРАЉЕВО,2016-02-07,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,КРАЉЕВО,2016-02-08,1,0,0,0,1,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
2736,КРАЉЕВО,2016-02-09,1,0,0,0,2,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2737,КРАЉЕВО,2016-02-10,0,1,0,0,2,0,0,0,0,8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
2738,КРАЉЕВО,2016-02-11,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
2739,КРАЉЕВО,2016-02-12,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0
2740,КРАЉЕВО,2016-02-13,1,2,0,0,0,0,0,0,0,14,2,0,34,0,0,0,0,0,0,9,0,0,0,0,14,0
2741,КРАЉЕВО,2016-02-14,2,4,0,0,0,0,0,0,0,12,68,0,39,0,0,0,0,0,0,15,0,0,0,0,35,0
2742,КРАЉЕВО,2016-02-15,1,0,0,0,1,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
2743,КРАЉЕВО,2016-02-16,1,0,0,0,2,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2744,КРАЉЕВО,2016-02-17,0,1,0,0,2,0,0,0,0,8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
2745,КРАЉЕВО,2016-02-18,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
2746,КРАЉЕВО,2016-02-19,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0
2747,КРАЉЕВО,2016-02-20,1,2,0,0,0,0,0,0,0,14,2,0,34,0,0,0,0,0,0,9,0,0,0,0,14,0
2748,КРАЉЕВО,2016-02-21,2,4,0,0,0,0,0,0,0,12,68,0,39,0,0,0,0,0,0,15,0,0,0,0,35,0
2749,КРАЉЕВО,2016-02-22,2,4,0,0,1,0,7,0,0,2,478,0,7,0,0,0,0,0,0,109,0,0,1,0,87,0
2750,КРАЉЕВО,2016-02-23,2,2,0,0,1,0,1,0,0,2,298,0,11,0,0,0,0,0,0,28,0,0,3,0,18,0
2751,КРАЉЕВО,2016-02-24,1,1,0,0,0,0,2,0,0,0,144,0,18,0,0,0,0,0,0,29,0,0,1,0,24,0
2752,КРАЉЕВО,2016-02-25,1,1,0,0,0,0,1,0,0,0,8,0,8,0,0,0,0,0,0,7,0,0,2,0,2,0
2753,КРАЉЕВО,2016-02-26,3,2,0,0,0,0,1,0,0,1,14,0,7,0,0,0,0,0,0,7,0,0,2,0,3,0
2754,КРАЉЕВО,2016-02-27,8,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,69,0,0,1,0,68,0
2755,КРАЉЕВО,2016-02-28,14,3,0,0,0,0,0,0,0,8,18,0,2,0,0,0,0,0,0,65,0,0,1,0,74,0
2756,КРАЉЕВО,2016-02-29,1,1,0,0,0,0,1,0,0,3,24,0,1,0,0,0,0,0,0,48,0,0,0,0,23,0
2757,КРАЉЕВО,2016-03-01,1,2,0,0,0,0,2,0,0,1,78,0,2,0,0,0,0,0,0,11,0,0,1,0,1,0
2758,КРАЉЕВО,2016-03-02,1,0,0,0,0,0,1,0,0,1,112,0,4,0,0,0,0,0,0,10,0,0,2,0,4,0
2759,КРАЉЕВО,2016-03-03,1,0,0,0,0,0,7,0,0,3,242,0,5,0,0,0,0,0,0,24,0,0,1,0,1,0
2760,КРАЉЕВО,2016-03-04,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0
2761,КРАЉЕВО,2016-03-05,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0
2762,КРАЉЕВО,2016-03-06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2763,КРАЉЕВО,2016-03-07,1,1,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0
2764,КРАЉЕВО,2016-03-08,1,2,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0
2765,КРАЉЕВО,2016-03-09,2,0,0,0,0,0,2,0,0,0,8,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0
2766,КРАЉЕВО,2016-03-10,3,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
2767,КРАЉЕВО,2016-03-11,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0
2768,КРАЉЕВО,2016-03-12,2,0,0,0,0,0,5,0,0,0,29,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0
2769,КРАЉЕВО,2016-03-13,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2770,КРАЉЕВО,2016-03-14,18,0,0,0,9,0,8,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0
2771,КРАЉЕВО,2016-03-15,32,0,0,0,5,0,9,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0
2772,КРАЉЕВО,2016-03-16,33,0,0,0,6,0,22,0,0,0,10,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0
2773,КРАЉЕВО,2016-03-17,15,0,0,0,2,0,25,0,0,0,18,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0
2774,КРАЉЕВО,2016-03-18,18,0,0,0,3,0,28,0,0,0,35,0,0,0,0,0,0,0,0,18,5,0,1,0,0,0
2775,КРАЉЕВО,2016-03-19,39,0,0,0,5,0,49,0,0,0,145,0,0,0,0,0,0,0,0,12,9,0,2,0,0,0
2776,КРАЉЕВО,2016-03-20,36,0,0,0,8,0,75,0,0,0,286,0,0,0,0,0,0,0,0,16,12,0,10,0,0,0
2777,КРАЉЕВО,2016-03-21,37,0,0,0,1,0,12,0,0,2,49,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0
2778,КРАЉЕВО,2016-03-22,1,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2779,КРАЉЕВО,2016-03-23,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,КРАЉЕВО,2016-03-24,3,0,0,0,1,0,4,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
2781,КРАЉЕВО,2016-03-25,9,0,0,0,1,0,21,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2782,КРАЉЕВО,2016-03-26,28,0,0,0,2,0,12,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2783,КРАЉЕВО,2016-03-27,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2784,КРАЉЕВО,2016-03-28,38,0,0,0,68,0,84,0,0,0,8,0,12,0,0,0,0,0,0,2,8,0,4,0,0,0
2785,КРАЉЕВО,2016-03-29,39,0,0,0,97,0,86,0,0,0,15,0,5,0,0,0,0,0,0,2,8,0,8,0,0,0
2786,КРАЉЕВО,2016-03-30,89,0,0,0,180,0,245,0,0,0,28,0,38,0,0,0,0,0,0,3,9,0,78,0,0,0
2787,КРАЉЕВО,2016-03-31,118,0,0,0,254,0,378,0,0,0,99,0,41,1,0,0,0,0,0,3,5,0,65,0,0,0
2788,КРАЉЕВО,2016-04-01,184,0,0,0,249,0,644,0,0,0,105,0,123,2,0,0,0,0,0,5,18,0,74,0,0,0
